10000 5
0.291182 0.676925 0.943757 0.507151 0.282396 
0.368096 0.692799 0.720264 0.238462 0.159881 
0.400841 0.045322 0.788986 0.943919 0.485357 
0.543612 0.610617 0.791920 0.394155 0.292902 
0.472528 0.715794 0.405386 0.724814 0.660694 
0.761484 0.131543 0.114319 0.849462 0.765607 
0.549757 0.451329 0.203885 0.328499 0.899811 
0.846258 0.555390 0.519147 0.213784 0.621231 
0.585913 0.569591 0.769974 0.462826 0.169767 
0.210654 0.775725 0.019174 0.740114 0.335141 
0.302782 0.516808 0.871443 0.625893 0.440070 
0.308198 0.678923 0.217621 0.706260 0.708130 
0.968017 0.546935 0.603040 0.466045 0.216970 
0.856411 0.302386 0.184489 0.739551 0.321126 
0.170932 0.123278 0.489073 0.895599 0.780325 
0.784149 0.596479 0.679514 0.087946 0.581228 
0.052329 0.941769 0.876748 0.229828 0.425758 
0.506405 0.444816 0.107116 0.592421 0.766397 
0.347535 0.706066 0.540588 0.560241 0.338054 
0.807946 0.441186 0.505292 0.410499 0.446614 
0.180239 0.703454 0.457880 0.701390 0.601118 
0.242677 0.447226 0.547091 0.311003 0.833882 
0.418840 0.759059 0.219129 0.106751 0.803973 
0.684222 0.209743 0.508059 0.845889 0.337049 
0.973601 0.615274 0.124451 0.222127 0.432399 
0.307069 0.688223 0.686377 0.298872 0.760991 
0.362211 0.097780 0.607052 0.308082 0.831569 
0.125786 0.635645 0.670179 0.082031 0.745944 
0.711246 0.559311 0.246924 0.324018 0.615098 
0.859075 0.580568 0.506679 0.162313 0.544621 
0.103829 0.866242 0.350351 0.590869 0.637112 
0.279592 0.209919 0.691270 0.846790 0.326721 
0.652475 0.263937 0.543447 0.867962 0.302591 
0.394327 0.981322 0.026143 0.879859 0.242146 
0.358764 0.775247 0.235108 0.361218 0.844780 
0.119741 0.584247 0.569647 0.615079 0.221263 
0.722873 0.459274 0.537262 0.590031 0.740949 
0.543170 0.329105 0.639417 0.409536 0.548392 
0.795395 0.398550 0.189692 0.562754 0.333402 
0.495495 0.979359 0.125821 0.365750 0.717004 
0.161563 0.733738 0.874939 0.612152 0.307173 
0.367158 0.691488 0.795113 0.613873 0.152949 
0.640847 0.322056 0.949047 0.615588 0.118649 
0.403261 0.514491 0.512998 0.971646 0.092595 
0.368286 0.563934 0.846406 0.510191 0.042678 
0.313772 0.319277 0.732139 0.226287 0.850284 
0.004047 0.664475 0.503789 0.365076 0.765749 
0.905981 0.551479 0.211643 0.115268 0.486884 
0.546303 0.129991 0.309374 0.908905 0.743870 
0.313376 0.277923 0.951642 0.085348 0.513978 
0.405875 0.408721 0.793521 0.039571 0.599496 
0.636053 0.128372 0.905613 0.549808 0.349457 
0.183289 0.141094 0.672295 0.702078 0.658088 
0.950734 0.991905 0.179316 0.251801 0.197511 
0.283889 0.137736 0.204667 0.909174 0.925619 
0.606259 0.959770 0.589310 0.113942 0.467228 
0.971758 0.477579 0.578292 0.415259 0.057230 
0.254628 0.553650 0.623594 0.455981 0.459667 
0.770709 0.920120 0.287457 0.190846 0.391084 
0.797750 0.292903 0.146859 0.359689 0.331525 
0.698399 0.806216 0.157057 0.138846 0.767333 
0.905835 0.077176 0.251644 0.566383 0.623122 
0.403104 0.586429 0.814425 0.334454 0.023968 
0.104337 0.813868 0.745574 0.313499 0.658982 
0.683320 0.397463 0.218106 0.872513 0.635818 
0.982462 0.315475 0.695465 0.513954 0.146589 
0.790032 0.600341 0.322723 0.871569 0.059865 
0.950588 0.224330 0.375999 0.504968 0.050952 
0.946730 0.261949 0.335346 0.504059 0.668363 
0.221945 0.522476 0.337196 0.630090 0.722278 
0.718732 0.896045 0.337359 0.834872 0.020928 
0.062411 0.604391 0.658812 0.180360 0.728034 
0.892645 0.569814 0.551502 0.429559 0.020143 
0.610224 0.241443 0.849221 0.292880 0.673529 
0.521602 0.682129 0.774733 0.442966 0.117053 
0.970556 0.106829 0.213963 0.823996 0.221371 
0.838133 0.209905 0.509983 0.403932 0.372203 
0.276399 0.633370 0.276918 0.386508 0.867462 
0.350680 0.500245 0.391043 0.880645 0.582836 
0.517364 0.936567 0.184338 0.259497 0.423114 
0.604539 0.200137 0.479234 0.351098 0.958415 
0.553994 0.959182 0.347350 0.959967 0.114106 
0.925988 0.066591 0.758882 0.527522 0.151651 
0.343816 0.724141 0.392350 0.044041 0.886253 
0.554029 0.357965 0.592762 0.436949 0.029507 
0.262063 0.376111 0.854405 0.137605 0.644765 
0.309071 0.672052 0.462591 0.597528 0.535669 
0.537251 0.798481 0.097060 0.709869 0.182589 
0.499787 0.777330 0.600211 0.233884 0.107837 
0.364303 0.471416 0.881024 0.551613 0.530584 
0.208453 0.976474 0.161664 0.667549 0.651537 
0.300984 0.264172 0.313788 0.783113 0.826068 
0.900132 0.593140 0.770001 0.449606 0.061949 
0.369291 0.526664 0.886076 0.110163 0.743785 
0.480903 0.234665 0.624822 0.759123 0.363335 
0.533944 0.974070 0.238721 0.283449 0.415940 
0.350581 0.809677 0.444469 0.986521 0.133954 
0.369882 0.883292 0.425970 0.477634 0.830636 
0.122661 0.286977 0.837252 0.248080 0.673127 
0.341068 0.713053 0.622040 0.880652 0.039360 
0.408280 0.460573 0.340039 0.460622 0.586508 
0.917532 0.623780 0.246606 0.236899 0.682874 
0.437728 0.911977 0.374682 0.160911 0.635993 
0.006619 0.771422 0.487182 0.768689 0.298127 
0.294264 0.713219 0.311132 0.252981 0.940082 
0.896823 0.823654 0.031132 0.866331 0.318968 
0.897385 0.582624 0.636469 0.075651 0.367445 
0.193409 0.917475 0.547737 0.788956 0.172793 
0.255252 0.154261 0.629111 0.500280 0.557604 
0.447431 0.605810 0.519017 0.149765 0.691453 
0.216935 0.779805 0.381959 0.364007 0.398397 
0.336802 0.422427 0.970952 0.811754 0.044754 
0.728673 0.249847 0.853385 0.248782 0.176585 
0.262199 0.358917 0.743946 0.718043 0.374585 
0.806535 0.680288 0.102580 0.737172 0.034859 
0.902108 0.038507 0.084986 0.674469 0.660902 
0.119341 0.777357 0.449656 0.324362 0.904154 
0.494705 0.302642 0.392337 0.318293 0.791304 
